id,Y
29695,9416.238
29696,14717.576
29697,10234.241
29698,9737.317
29699,5371.422
29700,5999.8564
29701,44004.59
29702,5091.2534
29703,24373.379
29704,5190.61
29705,14479.136
29706,8856.111
29707,27758.959
29708,9654.339
29709,29511.979
29710,30028.932
29711,19067.209
29712,14577.39
29713,6338.945
29714,7464.2383
29715,3591.3628
29716,9801.002
29717,25439.807
29718,24229.545
29719,18508.34
29720,6952.9624
29721,3119.4053
29722,18920.73
29723,2758.7502
29724,33733.977
29725,31886.957
29726,9608.591
29727,35453.773
29728,6064.134
29729,19340.742
29730,3002.0518
29731,15478.371
29732,10732.01
29733,4419.1567
29734,3720.6057
29735,5967.6714
29736,19538.414
29737,15058.816
29738,7248.6406
29739,14972.118
29740,14470.383
29741,7344.6045
29742,3469.8638
29743,21853.951
29744,17204.707
29745,22020.55
29746,9828.758
29747,15994.509
29748,5545.731
29749,7283.243
29750,13877.755
29751,10058.649
29752,17883.248
29753,28800.555
29754,17704.145
29755,11104.747
29756,21542.777
29757,10892.04
29758,14616.802
29759,12350.168
29760,5673.5547
29761,26314.857
29762,23425.89
29763,11658.464
29764,3206.7688
29765,13499.858
29766,29706.598
29767,14436.789
29768,7240.998
29769,10758.42
29770,16511.676
29771,34565.414
29772,10497.277
29773,23506.324
29774,8949.839
29775,1779.5496
29776,12698.064
29777,1000.4369
29778,19431.283
29779,33271.9
29780,41551.63
29781,6605.106
29782,30021.43
29783,3508.7114
29784,8409.42
29785,5804.8384
29786,44682.83
29787,14976.089
29788,16543.72
29789,23645.752
29790,8611.372
29791,7216.0327
29792,24173.734
29793,16210.199
29794,38728.24
29795,11546.29
29796,4885.377
29797,11047.048
29798,30380.422
29799,14991.994
29800,36930.316
29801,42874.7
29802,4901.9575
29803,37900.812
29804,10593.712
29805,10003.532
29806,21975.256
29807,6941.8364
29808,7389.9634
29809,14778.946
29810,5004.9434
29811,16584.1
29812,13338.892
29813,32886.33
29814,12759.322
29815,2066.5369
29816,23064.582
29817,15417.479
29818,15783.389
29819,12132.548
29820,11061.069
29821,7640.688
29822,6285.397
29823,13131.274
29824,22134.271
29825,31542.572
29826,20211.7
29827,14138.687
29828,7171.7275
29829,5276.778
29830,25315.645
29831,5053.5576
29832,15820.84
29833,16878.936
29834,8071.0703
29835,35000.367
29836,20779.227
29837,9798.581
29838,4460.755
29839,11181.746
29840,11383.106
29841,30757.875
29842,1646.036
29843,2091.6887
29844,31824.979
29845,14084.394
29846,2139.6855
29847,2686.6306
29848,10309.6875
29849,3113.5574
29850,11132.658
29851,43606.62
29852,7956.701
29853,6964.113
29854,4298.2573
29855,17222.701
29856,1835.7269
29857,21608.11
29858,4809.309
29859,14445.232
29860,19737.992
29861,10206.206
29862,18767.197
29863,13499.369
29864,23295.066
29865,15260.144
29866,7956.4736
29867,6853.866
29868,20769.262
29869,35100.953
29870,5649.5938
29871,19652.152
29872,14904.288
29873,46845.652
29874,23612.152
29875,26261.807
29876,25811.846
29877,38275.06
29878,31594.84
29879,28927.541
29880,11693.5205
29881,5870.8955
29882,10204.697
29883,9791.472
29884,11040.138
29885,2485.6514
29886,3693.067
29887,32115.916
29888,4447.804
29889,16123.546
29890,19427.707
29891,15728.66
29892,13426.834
29893,34031.07
29894,17732.398
29895,36223.188
29896,5905.075
29897,3587.6816
29898,3353.974
29899,12435.767
29900,8430.139
29901,29440.068
29902,14570.578
29903,36361.46
29904,14341.261
29905,10470.13
29906,7345.207
29907,17018.613
29908,4994.6846
29909,7018.7876
29910,25713.98
29911,1087.9077
29912,4236.3936
29913,11868.895
29914,9887.089
29915,8420.857
29916,3030.0967
29917,8788.022
29918,4482.423
29919,31758.305
29920,16485.412
29921,23798.713
29922,9952.428
29923,26084.879
29924,16248.261
29925,16255.623
29926,23774.576
29927,5249.9385
29928,18374.232
29929,14945.839
29930,9610.837
29931,4907.389
29932,3278.9546
29933,13705.824
29934,10914.43
29935,10040.208
29936,19828.426
29937,19442.238
29938,4833.6104
29939,23680.234
29940,9102.29
29941,12773.568
29942,13101.389
29943,4360.6875
29944,23060.227
29945,10076.077
29946,2005.4536
29947,10557.098
29948,7744.5225
29949,18132.568
29950,10315.953
29951,20913.666
29952,10461.146
29953,33916.63
29954,2536.6895
29955,18332.834
29956,5406.958
29957,5253.5654
29958,24687.547
29959,35151.367
29960,19453.887
29961,41401.63
29962,35172.63
29963,3112.0608
29964,10626.235
29965,4590.1494
29966,16118.563
29967,13823.476
29968,18681.729
29969,16448.24
29970,9583.623
29971,7798.485
29972,16281.923
29973,3260.1282
29974,19832.795
29975,18149.193
29976,14474.428
29977,16439.818
29978,11171.598
29979,7276.217
29980,29464.506
29981,6930.034
29982,7971.567
29983,13495.88
29984,2767.4333
29985,22315.137
29986,9010.952
29987,24145.533
29988,14372.617
29989,7331.1245
29990,11681.036
29991,24039.424
29992,41827.277
29993,11412.675
29994,14818.281
29995,2784.1829
29996,26283.982
29997,15573.748
29998,4618.0503
29999,19033.432
30000,28375.887
30001,6795.9756
30002,30630.215
30003,17434.771
30004,31351.648
30005,9374.462
30006,5953.1855
30007,7586.9854
30008,2056.0503
30009,34632.4
30010,6716.6797
30011,3154.3364
30012,13723.391
30013,24538.232
30014,27107.988
30015,15512.051
30016,6651.1494
30017,37940.883
30018,45696.65
30019,15384.371
30020,36785.527
30021,11164.632
30022,10416.453
30023,11486.122
30024,4987.886
30025,19609.857
30026,11309.497
30027,15458.175
30028,25158.14
30029,20800.402
30030,32101.064
30031,9534.245
30032,3057.2483
30033,12879.14
30034,29617.656
30035,7652.846
30036,34935.27
30037,10398.4375
30038,7724.4126
30039,13077.082
30040,17669.041
30041,19444.482
30042,7755.8916
30043,5413.507
30044,35188.668
30045,33920.22
30046,8636.97
30047,14198.035
30048,6952.465
30049,17177.326
30050,9715.905
30051,7771.405
30052,29237.602
30053,33116.27
30054,8596.945
30055,26113.404
30056,6604.111
30057,6794.4917
30058,5964.519
30059,23888.172
30060,1599.5297
30061,16627.002
30062,22557.982
30063,14111.178
30064,25481.475
30065,3297.16
30066,15263.782
30067,9968.312
30068,8138.0586
30069,7791.6523
30070,29261.033
30071,17668.334
30072,8156.779
30073,32387.266
30074,10917.303
30075,15963.115
30076,2063.479
30077,7922.0796
30078,26867.9
30079,6671.85
30080,9690.937
30081,8457.344
30082,6436.936
30083,22697.975
30084,11577.32
30085,40454.074
30086,29563.502
30087,14924.515
30088,9293.29
30089,38249.81
30090,19260.504
30091,4754.233
30092,9936.465
30093,24419.705
30094,12387.635
30095,7936.298
30096,5601.2856
30097,15339.436
30098,27862.904
30099,13403.036
30100,40886.39
30101,10562.033
30102,4559.6504
30103,26599.377
30104,31534.812
30105,23619.47
30106,2216.8516
30107,24677.025
30108,23306.934
30109,2088.0525
30110,29154.125
30111,16464.076
30112,4810.286
30113,35176.254
30114,46196.445
30115,2780.6975
30116,22572.94
30117,3259.326
30118,31492.375
30119,24885.857
30120,37139.625
30121,18859.225
30122,5976.125
30123,17359.543
30124,14796.025
30125,6284.15
30126,17243.986
30127,7083.175
30128,9814.547
30129,26480.21
30130,22284.342
30131,10745.97
30132,21174.395
30133,4366.098
30134,6297.741
30135,5907.5654
30136,22478.113
30137,21413.523
30138,2159.1804
30139,11613.495
30140,12278.817
30141,10178.773
30142,10383.818
30143,28431.146
30144,9026.255
30145,10777.152
30146,16746.92
30147,11394.283
30148,24891.506
30149,3789.5225
30150,11107.141
30151,7482.6646
30152,23721.148
30153,7654.708
30154,3349.5713
30155,15117.961
30156,23829.828
30157,40286.402
30158,9923.244
30159,1827.5292
30160,11942.874
30161,9497.116
30162,8835.044
30163,30625.512
30164,5324.8823
30165,22328.592
30166,19237.428
30167,28888.695
30168,43975.137
30169,9071.142
30170,9363.811
30171,15096.291
30172,37995.957
30173,23517.984
30174,17204.904
30175,32403.764
30176,2564.0234
30177,16860.965
30178,35708.207
30179,10201.37
30180,11773.266
30181,1249.4694
30182,4585.305
30183,4656.556
30184,10672.938
30185,15658.478
30186,9910.4375
30187,25809.95
30188,35420.418
30189,8253.011
30190,29171.535
30191,45657.05
30192,13789.2
30193,11590.513
30194,15117.096
30195,24027.137
30196,12678.484
30197,38193.344
30198,4010.4934
30199,26676.709
30200,7546.627
30201,1087.2184
30202,14004.748
30203,19030.31
30204,12632.316
30205,32824.38
30206,17685.463
30207,22687.87
30208,16933.936
30209,14703.742
30210,3102.9922
30211,17473.508
30212,11995.054
30213,3422.5408
30214,12124.774
30215,16338.0
30216,16249.02
30217,13511.168
30218,9522.804
30219,11994.471
30220,7195.956
30221,11948.229
30222,17849.611
30223,10671.656
30224,24755.379
30225,4062.2102
30226,30249.742
30227,19656.8
30228,27106.178
30229,6689.839
30230,23083.572
30231,13234.814
30232,22097.992
30233,21619.18
30234,7855.018
30235,13204.92
30236,2484.614
30237,4090.8499
30238,12219.354
30239,7603.1616
30240,20813.738
30241,28095.668
30242,22846.572
30243,25771.209
30244,36951.562
30245,18161.229
30246,4153.5713
30247,1505.1016
30248,16676.473
30249,2613.0454
30250,3223.4692
30251,9991.375
30252,8116.9966
30253,9277.208
30254,33165.355
30255,21254.13
30256,14335.23
30257,6141.061
30258,6958.21
30259,25554.826
30260,11752.769
30261,17455.104
30262,9774.825
30263,13255.595
30264,31474.3
30265,22441.121
30266,20573.338
30267,6015.534
30268,2203.5557
30269,16653.094
30270,25111.826
30271,18599.879
30272,9198.658
30273,2676.0886
30274,7308.776
30275,6662.47
30276,21128.684
30277,6751.705
30278,1722.8169
30279,4509.0625
30280,2075.8984
30281,10312.756
30282,9370.779
30283,6611.8633
30284,16461.594
30285,17479.658
30286,4593.759
30287,39199.156
30288,6545.3696
30289,27096.537
30290,5427.451
30291,35848.996
30292,14298.009
30293,11492.1045
30294,40291.742
30295,21131.625
30296,20067.604
30297,15952.34
30298,34325.934
30299,10248.922
30300,23982.723
30301,22122.307
30302,20098.076
30303,1748.5468
30304,38934.996
30305,6344.219
30306,18142.98
30307,6189.6
30308,24390.053
30309,4359.0986
30310,4139.3755
30311,23347.246
30312,5726.2256
30313,6871.972
30314,30832.855
30315,22035.025
30316,21702.908
30317,17845.764
30318,6255.2837
30319,18455.037
30320,9991.908
30321,11019.057
30322,11341.99
30323,5367.4014
30324,4221.77
30325,17960.625
30326,22105.285
30327,16823.537
30328,9544.317
30329,17730.96
30330,10291.68
30331,2082.1667
30332,26049.627
30333,12452.205
30334,6257.8496
30335,34019.52
30336,14310.328
30337,11192.672
30338,16544.572
30339,12715.225
30340,13727.187
30341,22211.584
30342,34861.65
30343,30990.99
30344,1800.3998
30345,9229.972
30346,40022.242
30347,27693.645
30348,20898.334
30349,10096.645
30350,12809.216
30351,3696.9265
30352,6662.305
30353,24144.75
30354,6576.49
30355,15228.535
30356,23257.062
30357,9943.889
30358,2929.6592
30359,21984.207
30360,30838.855
30361,19834.176
30362,13627.993
30363,25064.451
30364,24552.746
30365,3622.7678
30366,22656.754
30367,37171.305
30368,36213.03
30369,40298.24
30370,6623.6543
30371,3726.7153
30372,17282.05
30373,4820.9614
30374,11083.077
30375,14900.536
30376,17299.3
30377,9650.5
30378,5435.1855
30379,6482.6294
30380,14188.37
30381,8683.623
30382,3434.2493
30383,11770.795
30384,18267.02
30385,23202.738
30386,26314.557
30387,3972.2444
30388,31055.016
30389,32050.773
30390,6967.707
30391,2124.7603
30392,5589.773
30393,19842.48
30394,14840.939
30395,19364.275
30396,17043.465
30397,40542.754
30398,18973.75
30399,7459.8325
30400,6746.671
30401,15038.708
30402,15072.841
30403,7370.0005
30404,31836.545
30405,30688.725
30406,20172.625
30407,9272.74
30408,2292.753
30409,12182.5
30410,16191.673
30411,14850.001
30412,25896.371
30413,20130.496
30414,18747.018
30415,12550.87
30416,14312.252
30417,18363.72
30418,7228.225
30419,12576.896
30420,19264.086
30421,10023.292
30422,9405.835
30423,4194.8423
30424,15673.808
30425,9613.064
30426,4912.5083
30427,15485.075
30428,5199.7427
30429,17625.836
30430,37945.043
30431,15832.478
30432,15659.075
30433,24136.736
30434,13975.807
30435,36995.605
30436,2162.902
30437,17287.557
30438,3930.7925
30439,14290.237
30440,33965.25
30441,27214.66
30442,11331.297
30443,10955.866
30444,15917.249
30445,30466.307
30446,29605.457
30447,23341.568
30448,16398.04
30449,17108.82
30450,42992.332
30451,7017.6694
30452,10645.8955
30453,11143.132
30454,17809.14
30455,27348.943
30456,17946.688
30457,11617.461
30458,16351.702
30459,23879.812
30460,7015.9697
30461,1871.0459
30462,12828.35
30463,16450.53
30464,17600.186
30465,6624.343
30466,18905.074
30467,11705.861
30468,20853.12
30469,17037.81
30470,31526.424
30471,9656.798
30472,9938.37
30473,4162.6226
30474,10166.422
30475,12222.873
30476,22844.305
30477,17188.11
30478,32822.97
30479,24355.023
30480,8573.976
30481,8372.828
30482,4248.603
30483,3676.4866
30484,12396.322
30485,25211.654
30486,17367.21
30487,26938.305
30488,7472.815
30489,22698.928
30490,14494.029
30491,6768.586
30492,8874.781
30493,28991.783
30494,9946.061
30495,10799.202
30496,11613.606
30497,7140.1465
30498,23237.662
30499,35417.816
30500,2282.7898
30501,3497.82
30502,3326.3516
30503,13173.711
30504,10969.542
30505,7805.5767
30506,20346.463
30507,13976.606
30508,23293.066
30509,3286.969
30510,5012.554
30511,4440.1104
30512,17255.766
30513,32802.38
30514,22357.252
30515,6674.5806
30516,11820.622
30517,28362.818
30518,30564.266
30519,7958.849
30520,22303.818
30521,17959.975
30522,5690.0894
30523,41638.98
30524,35362.26
30525,13960.167
30526,16280.417
30527,12342.69
30528,24629.248
30529,3897.4614
30530,23027.678
30531,5436.2847
30532,7867.78
30533,27378.121
30534,22643.36
30535,11806.831
30536,16572.225
30537,15158.011
30538,5314.004
30539,11878.735
30540,2188.9233
30541,36302.035
30542,32199.611
30543,16436.494
30544,17079.639
30545,9860.776
30546,31518.215
30547,9709.606
30548,7824.7637
30549,25057.33
30550,29359.094
30551,23502.244
30552,24163.34
30553,9768.441
30554,9529.063
30555,21757.186
30556,32178.275
30557,35838.19
30558,25439.516
30559,7892.47
30560,10041.674
30561,7560.7983
30562,10969.992
30563,11171.321
30564,3282.3535
30565,22157.125
30566,6564.7896
30567,5682.984
30568,32907.41
30569,22340.137
30570,37298.043
30571,24845.78
30572,14291.642
30573,9220.899
30574,5737.5376
30575,30521.97
30576,15272.606
30577,16440.35
30578,9280.579
30579,10319.132
30580,7563.698
30581,1715.548
30582,4046.6858
30583,23250.031
30584,7945.6895
30585,16702.115
30586,18473.37
30587,15612.86
30588,26482.332
30589,8121.047
30590,11722.195
30591,3140.7615
30592,18960.87
30593,38081.465
30594,13780.904
30595,7193.321
30596,6773.236
30597,13808.493
30598,20069.709
30599,17979.941
30600,13326.417
30601,17537.637
30602,4401.496
30603,27082.586
30604,27166.531
30605,30583.977
30606,8358.475
30607,19227.248
30608,9062.408
30609,22608.014
30610,9110.159
30611,21038.139
30612,8155.4253
30613,22193.775
30614,11167.934
30615,17326.975
30616,3332.758
30617,22635.025
30618,6394.284
30619,15281.174
30620,13565.838
30621,8825.813
30622,11129.568
30623,9544.8
30624,39991.758
30625,10097.54
30626,24867.113
30627,8899.736
30628,2999.1006
30629,25235.59
30630,16763.443
30631,25497.617
30632,21980.475
30633,18286.594
30634,21213.506
30635,29837.266
30636,13797.251
30637,25320.668
30638,15910.373
30639,15154.556
30640,16767.105
30641,19388.908
30642,34130.332
30643,11036.927
30644,35720.332
30645,5419.9907
30646,9176.707
30647,28697.135
30648,17431.213
30649,24188.84
30650,31778.484
30651,6151.655
30652,28890.79
30653,11485.728
30654,32274.566
30655,5660.5005
30656,20076.562
30657,7157.95
30658,3201.3616
30659,10822.66
30660,9645.871
30661,2487.0793
30662,18351.186
30663,12243.595
30664,6246.9956
30665,9442.968
30666,36561.79
30667,19034.758
30668,16814.459
30669,4842.7803
30670,26246.232
30671,1936.0308
30672,6711.2173
30673,18441.35
30674,26530.21
30675,23003.248
30676,13494.284
30677,4575.5576
30678,27540.775
30679,6782.733
30680,31483.307
30681,21483.38
30682,15067.738
30683,31762.576
30684,29287.277
30685,21285.896
30686,22341.223
30687,6161.015
30688,6595.4805
30689,20964.91
30690,6687.0576
30691,19159.574
30692,32520.17
30693,3449.4084
30694,5512.863
30695,6645.081
30696,22780.385
30697,14124.548
30698,6584.204
30699,16959.166
30700,6062.5317
30701,6896.517
30702,14280.986
30703,28364.658
30704,19056.154
30705,14106.643
30706,9846.586
30707,38464.465
30708,4734.8447
30709,6811.479
30710,35178.703
30711,6333.3784
30712,41772.46
30713,11552.437
30714,4197.384
30715,13616.6
30716,5345.5747
30717,11284.909
30718,17549.549
30719,7170.77
30720,15665.064
30721,9337.964
30722,20716.361
30723,7223.683
30724,12618.986
30725,1468.5763
30726,26796.605
30727,37347.66
30728,3222.4946
30729,12904.333
30730,21529.346
30731,18004.79
30732,8862.439
30733,14589.796
30734,13379.281
30735,26859.342
30736,10243.361
30737,9906.799
30738,38825.65
30739,18828.582
30740,9191.204
30741,8040.797
30742,10605.044
30743,12673.902
30744,21373.248
30745,5436.907
30746,20302.752
30747,36740.863
30748,3606.386
30749,37548.195
30750,20802.764
30751,12423.533
30752,17294.598
30753,29068.197
30754,33933.42
30755,34221.27
30756,12002.71
30757,42921.418
30758,27391.623
30759,16749.764
30760,15724.535
30761,30745.762
30762,3231.8413
30763,11874.545
30764,8504.965
30765,14422.89
30766,5785.453
30767,3028.5505
30768,12901.232
30769,15099.732
30770,20026.115
30771,15045.982
30772,23817.469
30773,10022.729
30774,39800.676
30775,20351.49
30776,8811.515
30777,10428.959
30778,27123.297
30779,22487.506
30780,1892.174
30781,9523.148
30782,21993.895
30783,10021.189
30784,29280.156
30785,21662.459
30786,11327.601
30787,14776.663
30788,20381.5
30789,26021.742
30790,11963.874
30791,18578.586
30792,19949.406
30793,23097.865
30794,15633.0205
30795,17245.795
30796,11458.833
30797,30826.27
30798,12397.008
30799,15238.183
30800,14438.868
30801,15223.699
30802,15086.532
30803,38424.574
30804,33356.156
30805,33102.188
30806,9637.438
30807,18025.836
30808,2925.0903
30809,13173.283
30810,6535.812
30811,7431.7944
30812,28927.43
30813,18323.518
30814,11125.578
30815,4298.438
30816,5632.3647
30817,10704.593
30818,2516.27
30819,8232.46
30820,11088.713
30821,13174.628
30822,6791.284
30823,36184.824
30824,28976.469
30825,33413.53
30826,12300.972
30827,42422.613
30828,35245.562
30829,13768.883
30830,16343.096
30831,18390.836
30832,2506.6702
30833,7731.9165
30834,11935.381
30835,27653.266
30836,6339.8394
30837,13713.512
30838,7144.3564
30839,11974.479
30840,17832.357
30841,22618.193
30842,3255.2988
30843,1412.8405
30844,13511.734
30845,27782.002
30846,5465.7344
30847,18487.734
30848,8459.466
30849,5531.652
30850,41452.242
30851,22305.584
30852,6982.057
30853,10805.807
30854,27313.156
30855,4691.6265
30856,25161.068
30857,20016.568
30858,8716.582
30859,21489.158
30860,26971.518
30861,27028.555
30862,34786.293
30863,2221.2925
30864,4182.376
30865,15696.172
30866,11933.936
30867,24357.95
30868,19833.986
30869,22025.38
30870,18219.59
30871,9177.39
30872,4723.139
30873,18052.848
30874,12945.9
30875,28229.21
30876,14006.898
30877,16732.791
30878,25246.785
30879,10438.473
30880,13487.9795
30881,17917.102
30882,29044.613
30883,4360.941
30884,3241.4995
30885,9123.08
30886,10764.865
30887,19938.375
30888,7681.3887
30889,6161.326
30890,10279.055
30891,23072.81
30892,2110.7908
30893,11745.507
30894,14596.839
30895,20969.61
30896,27636.232
30897,20128.576
30898,34681.22
30899,4761.6216
30900,39708.32
30901,16003.664
30902,22796.424
30903,11579.883
30904,21577.816
30905,30957.078
30906,13676.679
30907,33741.12
30908,30963.633
30909,32436.352
30910,13859.251
30911,7920.4175
30912,17604.467
30913,13248.34
30914,32361.236
30915,32136.2
30916,26787.406
30917,17934.215
30918,32493.941
30919,9343.675
30920,1518.5319
30921,3169.7417
30922,17628.543
30923,4529.4053
30924,26086.123
30925,1248.3632
30926,2551.4224
30927,15678.637
30928,8974.098
30929,4734.7593
30930,6358.856
30931,11671.659
30932,11249.908
30933,26752.328
30934,5476.1294
30935,19624.545
30936,29853.348
30937,4688.0566
30938,21847.594
30939,11925.562
30940,11952.64
30941,4449.3403
30942,32246.477
30943,13633.246
30944,12465.145
30945,37508.61
30946,6273.0947
30947,17053.855
30948,19533.514
30949,7105.4644
30950,27701.068
30951,20833.797
30952,13523.261
30953,25217.281
30954,10357.765
30955,5400.86
30956,3526.4084
30957,1781.1227
30958,6399.0186
30959,13398.64
30960,10306.61
30961,20640.416
30962,964.2783
30963,25602.738
30964,2570.3938
30965,25631.42
30966,7720.31
30967,18590.852
30968,2832.5308
30969,25135.357
30970,6330.564
30971,11357.578
30972,23034.377
30973,28481.326
30974,17949.307
30975,13751.429
30976,13520.333
30977,5421.2783
30978,6010.109
30979,12207.798
30980,21259.26
30981,6325.3794
30982,20340.914
30983,29648.236
30984,31256.264
30985,12099.164
30986,36393.797
30987,19893.662
30988,9348.782
30989,14441.967
30990,22117.645
30991,40401.715
30992,10576.388
30993,15968.323
30994,11892.985
30995,39758.605
30996,14456.341
30997,20226.2
30998,13361.76
30999,7790.4185
31000,13151.391
31001,5571.079
31002,25349.518
31003,17484.293
31004,7235.6475
31005,1226.3348
31006,4587.589
31007,8662.843
31008,12768.44
31009,8219.554
31010,17393.7
31011,7598.7974
31012,13883.263
31013,12895.094
31014,11970.368
31015,28303.451
31016,13658.976
31017,3657.3071
31018,3544.3506
31019,38019.664
31020,16456.053
31021,12815.913
31022,5568.476
31023,13565.269
31024,1408.5646
31025,21156.105
31026,18798.977
31027,7724.8105
31028,6979.7134
31029,9611.3955
31030,17077.732
31031,6881.2993
31032,7558.484
31033,27183.637
31034,15806.769
31035,12743.719
31036,37883.43
31037,31263.807
31038,8903.141
31039,6500.474
31040,9547.531
31041,5264.541
31042,4663.8286
31043,2666.869
31044,16486.875
31045,6044.7534
31046,3090.0063
31047,15159.774
31048,29068.336
31049,19658.863
31050,17898.059
31051,3440.4434
31052,2884.6995
31053,5587.646
31054,5039.4106
31055,4745.3936
31056,9578.625
31057,3498.3972
31058,12289.772
31059,12880.749
31060,3156.7087
31061,13046.063
31062,5484.3
31063,4756.5737
31064,5035.619
31065,9183.458
31066,5474.1035
31067,13312.316
31068,12754.76
31069,7101.392
31070,9226.908
31071,13969.876
31072,32710.348
31073,46009.445
31074,10189.079
31075,16212.225
31076,16804.807
31077,3092.8584
31078,13691.452
31079,6998.4053
31080,6520.022
31081,7294.45
31082,23444.352
31083,25514.45
31084,4609.829
31085,17322.91
31086,7629.284
31087,16593.957
31088,7319.003
31089,9963.445
31090,3888.5117
31091,6431.621
31092,4382.2876
31093,24615.441
31094,9437.862
31095,41248.793
31096,34676.355
31097,12522.473
31098,16757.914
31099,5029.1484
31100,24548.18
31101,6861.67
31102,10524.676
31103,1332.0735
31104,18167.846
31105,7077.9614
31106,20903.875
31107,16547.445
31108,26619.426
31109,18857.264
31110,18657.744
31111,7789.156
31112,14655.314
31113,29834.902
31114,10536.266
31115,22376.408
31116,13885.752
31117,4341.4253
31118,10753.362
31119,4852.5415
31120,3414.678
31121,5065.7925
31122,12661.24
31123,16185.698
31124,20227.434
31125,11420.688
31126,25712.363
31127,36858.68
31128,7498.776
31129,3493.8616
31130,24602.627
31131,8528.465
31132,35963.06
31133,27839.928
31134,20536.072
31135,3951.1155
31136,24566.986
31137,16387.361
31138,17812.436
31139,20913.207
31140,29047.91
31141,16940.574
31142,18801.219
31143,8709.535
31144,29485.393
31145,13716.77
31146,23107.031
31147,7010.9326
31148,1971.8068
31149,17180.39
31150,10743.296
31151,29083.809
31152,5456.0825
31153,26062.076
31154,11183.111
31155,26457.416
31156,12559.348
31157,11975.701
31158,22794.99
31159,20044.44
31160,3500.1265
31161,10815.746
31162,12427.4795
31163,26218.312
31164,27930.668
31165,21491.516
31166,9714.664
31167,14381.489
31168,4213.699
31169,8668.198
31170,6929.8555
31171,7782.5093
31172,1125.7777
31173,8219.507
31174,9905.344
31175,8991.799
31176,3388.459
31177,20453.996
31178,12212.153
31179,15966.435
31180,19543.354
31181,19270.334
31182,10067.979
31183,31300.86
31184,3953.4756
31185,7922.4194
31186,31870.355
31187,8231.267
31188,11749.742
31189,19083.291
31190,15593.619
31191,10878.378
31192,5068.1606
31193,5302.4746
31194,31135.857
31195,15570.436
31196,16087.1875
31197,14254.125
31198,9280.606
31199,4780.0156
31200,9332.15
31201,6708.76
31202,12688.053
31203,3083.6516
31204,28761.523
31205,12526.749
31206,17077.113
31207,5265.5806
31208,7423.116
31209,4538.206
31210,14892.949
31211,13676.195
31212,18506.893
31213,29594.193
31214,21559.303
31215,5635.068
31216,3205.2395
31217,28378.402
31218,46108.9
31219,12544.3
31220,22260.232
31221,12813.444
31222,15828.733
31223,7822.5176
31224,3762.8232
31225,31597.068
31226,17530.244
31227,28465.441
31228,23151.545
31229,26396.398
31230,12207.192
31231,30267.895
31232,25625.457
31233,31624.926
31234,10538.788
31235,4952.722
31236,14483.086
31237,18512.982
31238,11439.286
31239,22268.195
31240,14855.002
31241,24447.154
31242,16551.154
31243,8699.589
31244,5473.7847
31245,18475.025
31246,22034.879
31247,2539.524
31248,38544.04
31249,10442.445
31250,9647.665
31251,27443.764
31252,12409.902
31253,37974.367
31254,26418.764
31255,2303.7693
31256,13098.439
31257,14169.208
31258,32033.416
31259,41144.832
31260,19005.062
31261,13806.637
31262,9198.966
31263,10490.051
31264,14753.09
31265,29478.39
31266,8263.164
31267,13023.363
31268,20356.459
31269,23795.945
31270,7584.9307
31271,16388.408
31272,13030.52
31273,26732.867
31274,39449.867
31275,22907.75
31276,36691.945
31277,21077.08
31278,37615.723
31279,18264.162
31280,15104.255
31281,7540.5757
31282,3524.9253
31283,21835.074
31284,41233.926
31285,24776.281
31286,5597.3066
31287,2888.7864
31288,31445.076
31289,25906.695
31290,11286.933
31291,22419.365
31292,20502.451
31293,21270.941
31294,16387.393
31295,38314.062
31296,18410.754
31297,6478.8955
31298,13444.864
31299,34847.156
31300,31877.955
31301,15699.001
31302,7235.392
31303,15094.117
31304,8952.759
31305,12603.001
31306,4889.54
31307,2952.622
31308,10046.578
31309,31959.568
31310,3797.27
31311,22193.48
31312,17254.25
31313,32073.309
31314,20316.408
31315,7914.4365
31316,16307.177
31317,2611.1465
31318,16114.629
31319,6041.139
31320,15844.003
31321,7897.6436
31322,4077.732
31323,43477.6
31324,37285.984
31325,13084.169
31326,7367.1753
31327,21183.402
31328,16631.254
31329,32654.21
31330,13183.2
31331,18408.734
31332,6656.271
31333,10716.902
31334,20538.09
31335,15122.2295
31336,8734.767
31337,35488.48
31338,20957.793
31339,25533.047
31340,36135.098
31341,22487.248
31342,25077.03
31343,25081.955
31344,9637.457
31345,18689.605
31346,9212.188
31347,8602.071
31348,20150.262
31349,21104.012
31350,14440.066
31351,28330.674
31352,13409.686
31353,6499.606
31354,38547.09
31355,2448.169
31356,16911.775
31357,17986.527
31358,4325.4365
31359,7797.332
31360,25744.457
31361,23176.553
31362,1298.9277
31363,6609.2085
31364,21276.967
31365,8832.23
31366,17686.068
31367,14817.038
31368,2762.8801
31369,21548.1
31370,2448.6174
31371,5399.068
31372,5183.945
31373,31353.234
31374,43800.684
31375,29383.154
31376,10792.726
31377,18234.592
31378,35759.395
31379,10888.249
31380,13819.376
31381,9698.333
31382,10415.043
31383,11161.172
31384,3930.6387
31385,12395.589
31386,10532.006
31387,4846.662
31388,4184.3193
31389,18534.926
31390,13483.182
31391,15119.027
31392,17072.195
31393,10066.548
31394,5928.5303
31395,37438.062
31396,28967.268
31397,18378.229
31398,15497.396
31399,5351.809
31400,26164.309
31401,22620.135
31402,28417.945
31403,5045.755
31404,17549.883
31405,13170.871
31406,8500.147
